uid;username;user_spend_time;60 saniye;300 saniye;600 saniye;Socket ile 60;Socket ile 300;Socket ile 600;role
1380455;recep.damar;3631;1914;4242;9921;2065;4240;9203;ROLE_STUDENT
1380456;derin.su.erdogan;1815;3035;7278;8964;2960;6020;7706;ROLE_STUDENT
1380457;gunes.cetinkaya2;490;1271;2004;2004;1291;2024;2024;ROLE_STUDENT
1380458;metin.guller2;2711;1290;2729;3089;1352;2716;3076;ROLE_STUDENT
1380459;mehmet.salih.celik4;2901;938;2253;4235;1252;2260;3789;ROLE_STUDENT
1380460;idris.eymen.baltu;10072;1696;3312;5775;1639;2953;5416;ROLE_STUDENT
1380461;eyup.tanrikulu;1996;1482;2479;2914;2390;2390;2390;ROLE_STUDENT
1380463;duru.koc19;2323;3412;5509;6892;3409;5506;6889;ROLE_STUDENT
1380464;latife.mira.kurtarici;1308;2141;4732;5498;1947;4468;4784;ROLE_STUDENT
1380465;yagmur.ozbay6;3802;1509;2285;4189;1526;2302;4206;ROLE_STUDENT
1380466;bartu.turhan;1639;688;1208;1974;683;1203;1969;ROLE_STUDENT
1380467;omer.mete.yaman;524;420;1837;1837;420;1837;1837;ROLE_STUDENT
1380468;mustafa.emir.kaplanoglu;1394;1325;2141;2141;1184;1890;1890;ROLE_STUDENT
1380469;alen.demir.uyan;1953;1239;2208;2208;1216;2185;2185;ROLE_STUDENT
1380470;sare.baysan;2910;1788;3618;4181;1991;2977;3540;ROLE_STUDENT
1380471;dincer.ulas;1001;354;857;1251;349;852;1246;ROLE_STUDENT
1380472;muhammed.salih.ilhan;1410;592;1049;1049;549;1006;1006;ROLE_STUDENT
1380473;eren.evlice;425;936;1889;3286;1010;1632;3029;ROLE_STUDENT
1380474;bensu.canturk;35;293;293;698;293;293;698;ROLE_STUDENT
1380475;ipek.barak3;1254;1257;1900;2444;1177;1313;1857;ROLE_STUDENT
1380476;efe.harbalioglu;2118;2274;4202;5015;2344;3972;4281;ROLE_STUDENT
1380477;aslan.zeki.kesilmis;1453;1270;2714;4778;1617;2260;3458;ROLE_STUDENT
1380478;deniz.dikici3;1026;547;1034;1339;502;989;1294;ROLE_STUDENT
1380479;demir.tok;1392;1209;2224;2224;1332;2224;2224;ROLE_STUDENT
1380480;bora.dundar;2548;4151;10474;13391;4215;10369;13286;ROLE_STUDENT
1380481;oyku.asel.celik2;1264;2574;5029;5817;2608;4831;5619;ROLE_STUDENT
1380482;arya.istanbul;5421;1949;4307;6531;2518;3959;5382;ROLE_STUDENT
1380483;mehmet.efe.orcan;137;1527;2599;4016;1527;2599;4016;ROLE_STUDENT
1380484;dunya.ada.adamak;1010;1873;2731;2731;1825;2496;2496;ROLE_STUDENT
1380485;vera.isoglu;785;587;1209;1708;583;1205;1704;ROLE_STUDENT
1380486;mustafa.kartal.goktas;1667;1041;3573;6008;965;3497;5553;ROLE_STUDENT
1380487;nehir.liya.aslan2;1050;3;3;3;3;3;3;ROLE_STUDENT
1380488;elif.su.yilmaz6;1368;1270;2304;2304;1330;2174;2174;ROLE_STUDENT
1380489;duru.guzel7;1029;1881;4094;5637;1896;2846;3234;ROLE_STUDENT
1380490;atlas.ozbay2;2458;1328;2089;2929;1525;2108;2948;ROLE_STUDENT
1380491;doruk.gozeldil;1702;1831;5295;6956;2774;5178;6839;ROLE_STUDENT
1380492;efe.onem3;399;777;2389;3198;723;1578;2387;ROLE_STUDENT
1380493;yadem.lale;2503;1660;3559;4361;1867;3636;4438;ROLE_STUDENT
1380494;hamiyetsu.bugday;737;514;593;593;500;579;579;ROLE_STUDENT
1380495;ruzgar.ruslan.baskiran;1515;339;708;1281;339;708;1281;ROLE_STUDENT
1380496;doga.guneyli;858;507;973;1729;891;960;1350;ROLE_STUDENT
1380497;betul.yuksel20;790;788;942;942;750;824;824;ROLE_STUDENT
1380498;demir.akbaba;1328;1570;3168;4002;1753;2923;3757;ROLE_STUDENT
1380499;karahan.genc;1355;2973;6390;8953;2859;5160;6357;ROLE_STUDENT
1380500;mirac.gunel;1479;1129;1412;2375;1199;1412;2375;ROLE_STUDENT
1380501;toprak.sahin9;1384;2077;4067;6628;1922;2969;5217;ROLE_STUDENT
1380503;ramazan.cinar.pak;3611;1079;1840;3445;1177;1938;3040;ROLE_STUDENT
1380504;ela.durmus3;351;937;1811;2724;876;1341;1894;ROLE_STUDENT
1380505;ella.joy.roh;940;1051;2258;3245;1059;2162;2162;ROLE_STUDENT
1380506;sengul.liva.kara;990;939;1511;1843;1066;1489;1821;ROLE_STUDENT
1380507;ali.erdem.ciftci;395;674;1502;2092;657;1259;1259;ROLE_STUDENT
1380508;birce.duru.ak;6942;4329;9451;14579;5206;9223;13968;ROLE_STUDENT
1380509;ipek.kaya42;649;1260;2614;3466;1225;2064;2916;ROLE_STUDENT
1380510;asel.basbudak;403;717;830;1153;565;565;565;ROLE_STUDENT
1380512;kaan.serdar.puli;9628;7488;15212;21098;8099;13747;18821;ROLE_STUDENT
1380513;duru.akkoyun2;689;727;1017;1572;920;981;981;ROLE_STUDENT
1380514;yaman.kayikcioglu;2938;3525;6124;10496;3715;6188;10228;ROLE_STUDENT
1380515;akif.yilmaz12;3934;912;1427;1811;888;1216;1600;ROLE_STUDENT
1380516;cinar.demir9;1482;928;1789;1789;1377;1792;1792;ROLE_STUDENT
1380517;mustafa.mete.uzun;1087;925;1698;1698;980;1689;1689;ROLE_STUDENT
1380518;mete.cil;2621;1266;4775;5080;1306;3456;3761;ROLE_STUDENT
1380519;ayperi.pehlivan;5640;3618;5258;7700;3509;5149;7591;ROLE_STUDENT
1380520;asya.balli;2452;1886;3533;5947;1936;2833;4666;ROLE_STUDENT
1380521;nurten.karaaslan2;1721;2440;5194;8155;2703;4992;7183;ROLE_STUDENT
1380522;ipek.tokunc;7117;14650;31977;38527;16917;30452;34977;ROLE_STUDENT
1380524;mehmet.efe.kale;4146;2237;4506;5445;2357;4353;4775;ROLE_STUDENT
1380525;zeynep.akca28;3762;1803;5046;7285;1970;4120;6359;ROLE_STUDENT
1380526;alya.nil.kiyan;1595;1756;3944;6953;1872;2228;5237;ROLE_STUDENT
1380527;asil.ozen2;2988;3049;4594;5644;2924;4469;5519;ROLE_STUDENT
1380529;zeynep.lina.ocak;3118;1343;3389;4579;1352;3398;4588;ROLE_STUDENT
1380530;adnan.akkoc;775;451;704;1775;451;704;1775;ROLE_STUDENT
1380531;ekrem.efe.gokcen;2038;1561;4001;5080;1561;3922;5001;ROLE_STUDENT
1380532;kerem.alp.yilmaz;1839;1067;1387;1387;1200;1376;1376;ROLE_STUDENT
1380533;taha.ates.gul;2485;1765;4244;4244;2251;4229;4229;ROLE_STUDENT
1380534;eymen.can2;2660;1385;1514;2182;1384;1513;2181;ROLE_STUDENT
1380535;sevim.sen18;2113;875;1045;1359;1028;1028;1342;ROLE_STUDENT
1380536;nil.yesilyurt;3544;1720;3455;3794;1616;3109;3109;ROLE_STUDENT
1380537;robin.naif.sahin;3245;2740;7205;13878;2771;7017;12764;ROLE_STUDENT
1380538;aymira.akpinar;5880;4777;10956;15611;5540;11149;14429;ROLE_STUDENT
1380539;endam.naz.zeybek;1739;786;2233;3430;964;2229;3426;ROLE_STUDENT
1380540;yigit.yilmaz82;878;938;2477;3877;869;2309;3709;ROLE_STUDENT
1380541;hazal.hanim.adiguzel;5205;3045;6246;10054;3203;5163;8416;ROLE_STUDENT
1380542;cinar.kagan.gulmez;6028;2435;7937;15538;3871;7673;13275;ROLE_STUDENT
1380543;zeynep.ece.ozbay;858;331;911;1393;886;886;886;ROLE_STUDENT
1380544;ahmet.doruk.gokler;2000;1244;3386;4845;1197;3339;4798;ROLE_STUDENT
1380545;eymen.ata.idin;2712;2053;3179;3975;2420;3376;3730;ROLE_STUDENT
1380546;miray.kocadal;3694;2378;5215;6946;2753;5169;6900;ROLE_STUDENT
1380547;lena.kutuk;2842;1843;2900;4752;2171;2991;4843;ROLE_STUDENT
1380548;ardic.inec;2066;2093;4581;7462;2065;4406;6957;ROLE_STUDENT
1380549;ege.kocak5;1111;3408;6282;11548;2782;5244;7622;ROLE_STUDENT
1380550;huseyin.burak.kubat;2340;872;1335;2093;865;1328;1711;ROLE_STUDENT
1380551;ela.sargin;2060;1992;4403;7845;1943;3526;6968;ROLE_STUDENT
1380552;rizgar.miran.gumus;4259;2648;7557;10771;2633;7352;10186;ROLE_STUDENT
1380553;elis.oncu2;351;360;545;545;358;543;543;ROLE_STUDENT
1380554;alya.zehra.tek;2696;1931;3506;4763;1984;3215;4139;ROLE_STUDENT
1380555;mehmet.eren.oruc;5506;1083;1757;1757;1046;1515;1515;ROLE_STUDENT
1380556;melisa.kara137;6945;4258;8387;9627;4814;8361;9601;ROLE_STUDENT
1380557;buse.fatma.sari;1983;1980;4195;4766;2108;3659;4230;ROLE_STUDENT
1380558;aren.isbilir;1152;812;1441;1793;742;1193;1193;ROLE_STUDENT
1380559;ela.almila.halaman;570;1361;2825;2825;1425;2825;2825;ROLE_STUDENT
1380560;arel.okten.oner;466;939;1482;3552;936;1296;2949;ROLE_STUDENT
1380561;murat.poyraz.uraz;2624;2334;5676;10695;2075;4741;6611;ROLE_STUDENT
1380562;ayhan.emir.pisirici;625;470;1009;1009;470;1009;1009;ROLE_STUDENT
1380563;tunc.esendemir;2192;529;1109;2733;505;1085;2114;ROLE_STUDENT
1380564;mustafa.ata.kale;1039;1254;3003;3840;1205;2097;2934;ROLE_STUDENT
1380566;nur.serra.kurtkara;1436;1104;1663;1663;1669;1669;1669;ROLE_STUDENT
1380567;ruzgar.uzguler;1069;939;1511;1511;918;1490;1490;ROLE_STUDENT
1380568;doruk.mehmet.uludag;3132;1163;2483;4677;1138;2109;3428;ROLE_STUDENT
1380569;ismail.mert.kilic;3131;1221;5033;6727;1209;5021;6715;ROLE_STUDENT
1380570;ela.uygungelen;2603;1667;2694;3009;1667;2694;3009;ROLE_STUDENT
1380571;nimet.mina.tunc;1513;1195;2768;3070;1540;2406;2708;ROLE_STUDENT
1380572;huseyin.aras.cerit;2042;440;989;1779;441;990;1780;ROLE_STUDENT
1380573;defne.kulaz;1579;1953;2857;3742;1936;2700;3585;ROLE_STUDENT
1380574;omer.uras.oztahtaci;3237;3563;7790;9245;3619;7042;8497;ROLE_STUDENT
1380575;mehmet.can.demir14;4030;1454;4900;6963;1374;4820;6883;ROLE_STUDENT
1380576;kaan.kinali;1778;698;1147;1637;698;1147;1637;ROLE_STUDENT
1380577;emir.sargin;3866;2402;6042;11440;2257;5103;9379;ROLE_STUDENT
1380578;buse.dursun8;773;1018;2515;3380;1018;2515;3380;ROLE_STUDENT
1380579;lena.cot;1991;1143;2429;3282;1439;2190;3043;ROLE_STUDENT
1380580;nefes.tirasci;2732;2712;4571;6152;3382;4503;5522;ROLE_STUDENT
1380581;tanem.albayrak;608;1581;2406;2880;1621;2307;2781;ROLE_STUDENT
1380582;devin.sankir;1606;4141;8010;12799;2490;4324;8188;ROLE_STUDENT
1380583;meral.duru.kalabay;1652;678;1774;2322;703;1047;1595;ROLE_STUDENT
1380584;uras.bilecik;1397;1015;2974;4392;1005;2821;4239;ROLE_STUDENT
1380585;alkim.pacali;911;1439;3164;5896;1046;2498;3375;ROLE_STUDENT
1380586;defne.kaynarpinar;109;804;978;978;1301;1301;1301;ROLE_STUDENT
1380587;miray.sahin19;2048;1840;3427;3818;2520;2982;3373;ROLE_STUDENT
1380588;arden.dindar;1145;2084;2633;2940;2505;2505;2505;ROLE_STUDENT
1380589;ali.asaf.adiguzel;224;491;866;866;486;737;737;ROLE_STUDENT
1380590;mustafa.ege.baloglu;1086;911;1254;1668;983;1251;1665;ROLE_STUDENT
1380591;alya.keskiner;2441;2993;5298;6204;2851;5057;5963;ROLE_STUDENT
1380592;turgut.aras.ocag;3628;1418;4111;5973;2373;4163;5635;ROLE_STUDENT
1380593;ali.riza.kapar;3299;2885;5629;7671;4452;6426;7558;ROLE_STUDENT
1380594;kerem.ozel5;2056;2052;3845;5564;2047;3840;5559;ROLE_STUDENT
1380595;balim.tufan2;2214;1523;2799;4806;1602;2614;4251;ROLE_STUDENT
1380596;ozum.derin.cicek;3320;2917;6693;8073;2967;5102;6482;ROLE_STUDENT
1380597;ahmet.ata.ficici;2000;1900;3986;8212;1821;3907;6509;ROLE_STUDENT
1380598;lena.celik2;1323;1085;1919;1919;2273;2273;2273;ROLE_STUDENT
1380599;sansim.kolatar;4183;2085;3896;5518;2848;4285;5041;ROLE_STUDENT
1380600;defne.kusin;4251;2349;4157;4558;2195;3919;3919;ROLE_STUDENT
1380601;azra.isik8;1444;791;861;1376;791;861;1376;ROLE_STUDENT
1380602;beril.kasir;2483;788;2857;3686;1213;2723;3552;ROLE_STUDENT
1380603;tugra.eren;3731;2512;5029;7280;2381;4644;6895;ROLE_STUDENT
1380604;huseyin.aren.saydam;1413;1125;2156;2601;1095;1655;1655;ROLE_STUDENT
1380605;arden.hakan.ardic;2618;1311;2022;2623;1348;1989;1989;ROLE_STUDENT
1380606;batuhan.kazan2;572;453;782;782;453;782;782;ROLE_STUDENT
1380607;ali.bilge.deyupogullari;1043;592;1864;1864;586;1858;1858;ROLE_STUDENT
1380608;idil.cakir10;1869;2713;5365;6147;2975;5095;5406;ROLE_STUDENT
1380609;ruzgar.sefunc;171;1757;3703;7327;1759;3230;6291;ROLE_STUDENT
1380610;irem.asu.cil;2762;1317;3049;5783;1198;2831;5565;ROLE_STUDENT
1380611;lina.atabey2;2219;1805;4495;5111;2469;4301;4917;ROLE_STUDENT
1380612;cagan.erbay.buyukaslan;818;1980;4177;6506;2032;4082;5388;ROLE_STUDENT
1380613;kuzey.aras.engin;5001;2845;6639;9347;2866;6167;8875;ROLE_STUDENT
1380614;nil.yasar2;541;293;754;754;511;582;582;ROLE_STUDENT
1380616;ali.kemal.coskun;318;665;1533;1533;619;1487;1487;ROLE_STUDENT
1380617;guney.genc3;6339;4025;12902;19547;4955;13158;18878;ROLE_STUDENT
1380618;kuzey.yavuz6;1994;3086;5157;7438;2422;4123;6404;ROLE_STUDENT
1380619;tugce.tanriverdi2;1269;1315;4123;5417;1375;4183;5477;ROLE_STUDENT
1380620;mehmet.yagiz.kirbiyik;3644;1148;1360;2449;1129;1271;2360;ROLE_STUDENT
1380621;duru.erguncu;8843;4126;10201;16055;5554;10695;13523;ROLE_STUDENT
1380622;doruk.saracoglu;1081;414;935;935;770;936;936;ROLE_STUDENT
1380623;mustafa.kemal.gunay;2977;3554;7497;8720;3816;7380;7778;ROLE_STUDENT
1380624;armin.pozan;8630;3718;8692;14678;3795;8439;13839;ROLE_STUDENT
1380625;ada.bakir3;2781;1988;3081;3081;1955;3048;3048;ROLE_STUDENT
1380626;zeynep.beren.okur;532;627;1391;2145;738;1361;2115;ROLE_STUDENT
1380627;emir.ali.esme2;2826;797;1130;2346;798;1131;2347;ROLE_STUDENT
1380628;alya.kubra.saygili;4273;2161;6251;8581;3513;6603;7636;ROLE_STUDENT
1380629;uygar.yildiran2;2402;772;2639;3215;772;2639;3215;ROLE_STUDENT
1380631;asel.cosar;361;866;1534;1839;809;1184;1184;ROLE_STUDENT
1380632;yigit.dokumaci;801;869;1614;1614;869;1614;1614;ROLE_STUDENT
1380633;mehmet.arda.kaplan;603;554;1359;1359;680;1364;1364;ROLE_STUDENT
1380634;ihsan.mert.karakaya;4445;1738;4526;5445;2508;4755;5197;ROLE_STUDENT
1380635;aslan.akkoc;1064;160;440;807;160;440;807;ROLE_STUDENT
1380636;poyraz.acibucu;0;6;6;6;6;6;6;ROLE_STUDENT
1380637;mustafa.efe.ciftci2;2035;1142;3646;5462;1950;3625;5123;ROLE_STUDENT
1380638;furkan.yagmur2;1140;2490;4829;6724;2476;4182;6077;ROLE_STUDENT
1380639;ipek.oruc2;324;449;1148;1148;522;522;522;ROLE_STUDENT
1380640;duru.gulmezer;3922;2206;6539;11081;3565;6994;11536;ROLE_STUDENT
1380641;yaren.yildiz44;2128;1119;2572;3713;1250;2556;3697;ROLE_STUDENT
1380642;atlas.ege.celik;864;881;1748;2629;882;1749;2630;ROLE_STUDENT
1380643;nazli.kubat;2075;842;1539;3131;841;1538;2422;ROLE_STUDENT
1380644;isil.umay.erten;3096;1918;2625;4324;1925;2632;4331;ROLE_STUDENT
1380645;oyku.lina.gungormus;4607;2531;6701;11940;2466;5481;8870;ROLE_STUDENT
1380647;tarik.fatih.temiz;3963;2169;6053;9110;2187;5116;7366;ROLE_STUDENT
1380648;yusuf.cihan.sacan;3944;1554;3450;6779;1555;3451;6780;ROLE_STUDENT
1380649;anil.savatli;1016;708;956;1435;705;953;1432;ROLE_STUDENT
1380650;hasan.karaaslan5;1418;930;3913;5261;1752;3818;5166;ROLE_STUDENT
1380651;ahmet.cosar6;4081;1964;2765;4736;2009;2547;4518;ROLE_STUDENT
1380652;ufuk.roni.buyuktepe;1253;1395;2090;2552;1271;1810;2272;ROLE_STUDENT
1380653;ada.oktay3;4343;1181;1678;1678;1142;1639;1639;ROLE_STUDENT
1380654;ece.ozkurt;1527;1030;2180;2857;1136;2162;2839;ROLE_STUDENT
1380655;elif.mina.sagiroglu;656;1161;2151;2151;1333;2151;2151;ROLE_STUDENT
1380656;miray.aydemir2;2527;1278;2434;4562;1272;2428;4556;ROLE_STUDENT
1380657;mert.sariyildiz;3591;1407;2734;4351;1550;2359;3976;ROLE_STUDENT
1380658;alya.akyol2;2143;3665;8003;11899;3913;8001;11897;ROLE_STUDENT
1380662;tugra.unal2;1021;527;527;527;527;527;527;ROLE_STUDENT
1380669;dogukan.akyildiz;11136;4181;9940;18756;4889;10481;18537;ROLE_STUDENT
1380671;yasar.tekin10;46;338;1040;1040;338;1040;1040;ROLE_STUDENT
1380672;cinar.ozcay;777;1001;2381;2787;1001;2381;2787;ROLE_STUDENT
1380675;eymen.ege.kele;7075;4096;8637;12051;5951;7974;9903;ROLE_STUDENT
1380677;poyraz.olgar;3628;7844;13234;16532;8102;13234;15973;ROLE_STUDENT
1380679;ela.naz.gok;1590;508;1278;2176;508;1278;2176;ROLE_STUDENT
1380681;burak.efe.aslan;761;774;3520;4482;774;3520;4482;ROLE_STUDENT
1380683;kuzey.basdinkci3;3170;2325;4791;7906;2325;4791;7906;ROLE_STUDENT
1380684;alya.gul.durmus;8647;5144;13923;18013;5562;13925;18015;ROLE_STUDENT
1380685;neva.tamam;776;229;617;617;226;614;614;ROLE_STUDENT
1380689;mert.emre.yesilyurt;4164;2053;4922;9487;1999;4585;7554;ROLE_STUDENT
1380692;erva.elcin.berber;1639;3611;9517;11255;3611;9517;11255;ROLE_STUDENT
1380693;mirbedirhan.adiguzel;4439;2710;5693;8148;3720;4464;5698;ROLE_STUDENT
1380694;mehmet.furkan.senoz;0;396;667;667;396;667;667;ROLE_STUDENT
1380696;aleyna.senocak;10699;3589;7111;10071;3536;7058;10018;ROLE_STUDENT
1380698;asya.engin;7544;5662;11005;16481;6057;10455;15553;ROLE_STUDENT
1380700;omer.mert.babur2;2437;4533;9515;10982;5620;9248;10264;ROLE_STUDENT
1380704;poyraz.yapici3;3276;2282;4681;5368;2595;4648;4955;ROLE_STUDENT
1380710;pars.kemal.tek;622;603;894;894;453;682;682;ROLE_STUDENT
1380713;adil.can.surucu;1025;1177;1683;1683;1158;1559;1559;ROLE_STUDENT
1380716;hakan.sari14;512;351;502;502;351;502;502;ROLE_STUDENT
1380717;hira.ozkurt;111;1431;3851;5381;985;3245;4139;ROLE_STUDENT
1380718;suleyman.simsek21;353;99;424;424;175;424;424;ROLE_STUDENT
1380722;aslisu.sahin;1413;1266;2116;2116;1266;2116;2116;ROLE_STUDENT
1380723;melek.nil.aydogan;93;254;353;353;254;353;353;ROLE_STUDENT
1380725;deniz.akgeyik;813;383;2247;3305;896;1896;2954;ROLE_STUDENT
1380726;ilda.ongun2;6790;4087;8117;10098;4534;7802;9783;ROLE_STUDENT
1380727;selcuk.artun.arat;2555;10334;23547;29449;11376;23962;28703;ROLE_STUDENT
1380729;deren.kara;12185;7659;22698;25996;7998;22698;25996;ROLE_STUDENT
1380731;kaan.turkmen2;8123;4356;9847;12290;6824;9901;11121;ROLE_STUDENT
1380733;beren.bilge.bilgic;1245;853;2013;5182;819;1979;5148;ROLE_STUDENT
1380734;emine.sukran.cicek;2720;1576;3985;3985;2306;3985;3985;ROLE_STUDENT
1380735;nil.sezgin2;4912;3740;8836;11152;4384;8807;11123;ROLE_STUDENT
1380736;selin.kilic23;383;445;802;1308;445;802;1308;ROLE_STUDENT
1380737;talha.kagan.barak;2904;3246;5437;6321;3246;5437;6321;ROLE_STUDENT
1380740;deniz.beler;3421;2267;4275;6100;3247;4684;5590;ROLE_STUDENT
1380743;alptug.aker;405;820;2484;3404;811;2398;3318;ROLE_STUDENT
1380745;yigit.deniz.bayram;258;329;630;630;334;635;635;ROLE_STUDENT
1380748;hatice.demiralp2;4161;4718;10774;13808;5813;9654;11076;ROLE_STUDENT
1380749;miray.parlak;808;529;857;1315;527;855;855;ROLE_STUDENT
1380752;acar.aslankeser;883;402;1497;1967;402;1497;1497;ROLE_STUDENT
1380754;gulnaz.elbistan2;833;740;984;1733;740;984;1733;ROLE_STUDENT
1380757;eymen.tekin3;1918;1065;2249;2764;1065;2249;2764;ROLE_STUDENT
1380762;duru.zeynep.koc;3305;2759;10156;16553;3194;8753;12913;ROLE_STUDENT
1380764;elen.karavin2;9181;2724;6071;6856;2901;6069;6854;ROLE_STUDENT
1380766;ruzgar.saglar;1946;2050;5983;7718;2609;5830;7565;ROLE_STUDENT
1380767;meryem.rana.aslan;333;128;395;395;128;395;395;ROLE_STUDENT
1380770;buse.hanimoglu;2679;2185;5298;6359;2852;5025;5722;ROLE_STUDENT
1380771;anil.ege.isik2;3187;2710;6916;7826;3512;7329;7708;ROLE_STUDENT
1380774;ege.atalay2;3067;4480;9308;10060;6265;9645;10397;ROLE_STUDENT
1380775;defne.akca2;4845;2854;8293;11136;3410;8344;11187;ROLE_STUDENT
1380777;eylul.ada.pancar;617;905;1654;1654;905;1654;1654;ROLE_STUDENT
1380780;elif.uzel2;1570;492;492;802;492;492;802;ROLE_STUDENT
1380782;ahmet.danyel.ezelsoy;5756;4237;10219;15283;5446;10059;14583;ROLE_STUDENT
1380786;ali.suat.colak;392;345;517;517;345;517;517;ROLE_STUDENT
1380789;ece.atalay4;3461;1943;6511;7517;4628;7077;8083;ROLE_STUDENT
1380790;kerem.ozkarakoyuncu;10791;745;1067;1067;745;1067;1067;ROLE_STUDENT
1380797;sarp.deveci;1061;3112;6819;11201;3112;6819;11201;ROLE_STUDENT
1380799;ruzgar.sengul2;979;1034;2850;3727;1042;2858;3735;ROLE_STUDENT
1380802;oyku.isik4;0;22;22;22;22;22;22;ROLE_STUDENT
1380807;melisa.ozalp4;58;64;64;64;64;64;64;ROLE_STUDENT
1380808;buglem.lina.ucar2;1634;1466;3409;4869;2001;3515;3818;ROLE_STUDENT
1380809;aziz.tekdemir;1823;1436;3075;3959;1657;3121;4005;ROLE_STUDENT
1380811;emre.verdi;156;353;492;797;353;492;797;ROLE_STUDENT
1380814;birol.dukme;929;1985;2853;2853;1985;2853;2853;ROLE_STUDENT
1380817;cagan.zeybel;1394;677;1324;1956;677;1324;1956;ROLE_STUDENT
1380820;kaan.ercan;2201;2024;3978;4954;3236;4571;5547;ROLE_STUDENT
1380822;levent.dorak;11709;7501;18088;24396;7983;17301;22814;ROLE_STUDENT
1380823;elife.esila.g.gok;2068;1514;4892;8000;1514;4892;8000;ROLE_STUDENT
1380825;ayse.ada.dogan;8274;8844;17546;20290;9624;17049;19413;ROLE_STUDENT
1380826;duru.coskun;618;601;1018;1018;601;1018;1018;ROLE_STUDENT
1380829;emre.deri;4817;1424;4089;7256;1480;3922;6769;ROLE_STUDENT
1380832;beyzanur.istemi;955;1200;2292;7970;1200;2292;7970;ROLE_STUDENT
1380834;zeynep.sidika.ozdemir;757;424;719;719;505;719;719;ROLE_STUDENT
1380836;selma.vural6;4761;3373;6916;7593;4111;6638;7315;ROLE_STUDENT
1380840;ceren.telli5;390;329;422;422;329;422;422;ROLE_STUDENT
1380843;mustafa.tuna.arslan;4305;2489;4319;4649;2814;4291;4621;ROLE_STUDENT
1380844;asya.elif.demir2;5706;4501;8165;11570;4573;8237;11642;ROLE_STUDENT
1380846;turkan.demir15;59952;22014;64832;95701;24508;58545;83710;ROLE_STUDENT
1380847;asel.savatli;606;365;1052;1052;365;1052;1052;ROLE_STUDENT
1380850;yigit.efe.yuksel3;3005;1635;4027;4760;1635;4027;4760;ROLE_STUDENT
1380853;kadir.memis3;5681;2087;5676;6074;3008;5731;6129;ROLE_STUDENT
1380854;yakup.comertpay;2125;1438;3513;4631;1433;3508;4626;ROLE_STUDENT
1380856;zeynep.ece.arsava;2218;1641;7538;7885;2151;7681;8028;ROLE_STUDENT
1380857;imadettin.gulcuk;1444;249;934;1395;249;934;1395;ROLE_STUDENT
1380858;tuana.gokcen2;5593;3069;7966;9736;5314;7301;8642;ROLE_STUDENT
1380863;bilge.eda.demirkol2;1230;986;3168;3861;986;3168;3861;ROLE_STUDENT
1380864;begum.naz.soker;0;36;36;36;36;36;36;ROLE_STUDENT
1380866;elif.su.yilmaz4;4103;1759;6112;6415;3468;6124;6427;ROLE_STUDENT
1380873;batu.mansuroglu;457;159;159;159;159;159;159;ROLE_STUDENT
1380876;ekin.bilge.yigit;3138;1745;5591;7528;1738;5584;7521;ROLE_STUDENT
1380877;emre.aktas23;2225;1636;3177;4085;2095;3093;3093;ROLE_STUDENT
1380881;zeynep.oztorun2;180;195;284;284;165;254;254;ROLE_STUDENT
1380882;ege.ates7;466;707;1101;1101;707;1101;1101;ROLE_STUDENT
1380883;ali.ege.kara2;3021;1158;3698;6537;1114;3369;6208;ROLE_STUDENT
1380884;ruzgar.uygungelen;1818;810;1739;1739;1548;1677;1677;ROLE_STUDENT
1380887;mina.bayram2;170;144;262;681;144;262;681;ROLE_STUDENT
1380889;cemil.deniz.baloglu;3411;885;1188;1188;716;716;716;ROLE_STUDENT
1380890;mahmut.adsiz;17331;8809;22864;28905;10546;23071;28810;ROLE_STUDENT
1380891;ahmet.arin.colak;8678;1200;3720;5279;1388;3616;5175;ROLE_STUDENT
1380897;yigit.ali.kurt2;7216;4104;9438;13585;4330;9373;13520;ROLE_STUDENT
1380898;azra.ozgoren;188;196;485;485;289;485;485;ROLE_STUDENT
1380901;erdem.turunc;805;506;1590;2809;506;1590;2809;ROLE_STUDENT
1380902;defne.ardic3;2342;3238;5226;7641;3280;5206;7202;ROLE_STUDENT
1380904;bade.canaslan;3581;3702;9786;14386;3652;9736;14336;ROLE_STUDENT
1380906;ergun.erkose;11337;7763;15328;20228;9419;15681;19737;ROLE_STUDENT
1380907;abdullah.cem.fettahlioglu;4998;2944;4715;4715;2717;4268;4268;ROLE_STUDENT
1380909;zeynep.dicle.senates;579;1397;3829;4746;1397;3829;4746;ROLE_STUDENT
1380910;ali.sirac.yuzgec;741;311;943;943;311;943;943;ROLE_STUDENT
1380911;sukran.demirhan4;5160;3446;6067;8021;4965;5582;6633;ROLE_STUDENT
1380914;sefa.eren.ozdemir2;14462;5659;13367;16819;9662;13454;16566;ROLE_STUDENT
1380918;aden.gureli3;9028;987;1506;1506;988;1507;1507;ROLE_STUDENT
1380920;buse.akcura2;2255;5525;11863;12791;3274;6367;6983;ROLE_STUDENT
1380922;dila.kaplanoglu;592;1551;2692;3470;1551;2692;3470;ROLE_STUDENT
1380923;ibrahim.mete.esit;0;439;683;683;439;683;683;ROLE_STUDENT
1380927;beren.cetindag;1030;547;1336;2335;818;1339;2338;ROLE_STUDENT
1380929;alya.eylul.canli;591;2947;5748;12294;3369;5886;12432;ROLE_STUDENT
1380931;ekin.ates8;2092;979;2101;2428;1208;2095;2422;ROLE_STUDENT
